what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526398976540
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1526398981267
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1526398983357
executed,command,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project.commands.bspEditor",1526398989005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526398989301
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399014573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399019674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399024058
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.cleanAction",1526399024058
error,log,,,"{R,T}xThread terminated",1526399024073
error,log,,,"{R,T}xThread terminated",1526399024073
error,log,,,"{R,T}xThread terminated",1526399024073
error,log,,,"{R,T}xThread terminated",1526399024073
error,log,,,"{R,T}xThread terminated",1526399024073
error,log,,,"{R,T}xThread terminated",1526399024073
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399024374
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399030116
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1526399036917
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399057229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399059787
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1526399059865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399073468
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399079006
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1526399079022
error,log,,,"No Byte Stream Services found for Nios II Console View",1526399083827
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1526399088851
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399095999
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1526399096123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399098136
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.debugPerspective",1526399098183
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1526399100491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399102254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399111037
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399113299
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1526399118603
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1526399119087
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1526399119882
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399121832
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399207710
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399220128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399225448
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399228318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1526399273262
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1526399275945
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399276241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399283324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399291030
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399292325
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1526399292325
error,log,,,"{R,T}xThread terminated",1526399294930
error,log,,,"{R,T}xThread terminated",1526399294930
error,log,,,"{R,T}xThread terminated",1526399294946
error,log,,,"{R,T}xThread terminated",1526399294946
error,log,,,"{R,T}xThread terminated",1526399294946
error,log,,,"{R,T}xThread terminated",1526399294946
error,log,,,"No Byte Stream Services found for Nios II Console View",1526399298573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399316533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399326251
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399327999
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399330791
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399335362
activated,view,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.VariableView",1526399342787
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399353005
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399385157
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399400414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399406326
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.StepOver",1526399407606
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399411584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399429024
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399430054
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399432488
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399434516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399439976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399758013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399759090
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399768731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399769292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399815281
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1526399829056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399829337
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399833908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399838260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399844141
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1526399845888
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1526399846388
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1526399847012
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1526399847838
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399849976
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1526399852409
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399854562
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1526399863984
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399870396
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1526399882097
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1526399885950
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399892143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399895887
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399916994
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399923749
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.OpenDebugConfigurations",1526399923765
error,log,,,"Inferior terminated",1526399926339
error,log,,,"Inferior terminated",1526399926339
error,log,,,"Inferior terminated",1526399926339
error,log,,,"Inferior terminated",1526399926339
error,log,,,"Inferior terminated",1526399926339
error,log,,,"Inferior terminated",1526399926339
error,log,,,"No Byte Stream Services found for Nios II Console View",1526399928402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399949950
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399959372
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526399961603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399970620
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399971992
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526399999386
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400001274
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400018948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400028059
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400030056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400036623
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526400037419
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400045515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400049743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400056623
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400060491
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.Resume",1526400061521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400063627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400237645
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.asm.AsmEditor",1526400421741
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1526400422942
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400626070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400627334
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1526400627412
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1526400627490
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1526400627599
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1526400627896
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.0.0.208,"com.altera.debug.cdi.gdb.plugin",1526400627896
error,log,,,"Inferior terminated",1526400627896
error,log,,,"Inferior terminated",1526400627896
error,log,,,"Inferior terminated",1526400627896
error,log,,,"Inferior terminated",1526400627896
error,log,,,"Inferior terminated",1526400627896
error,log,,,"Inferior terminated",1526400627896
stopped,bundle,com.altera.sbtgui.launch,11.0.0.208,"com.altera.sbtgui.launch",1526400628927
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1526400628927
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1526400628927
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1526400628927
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1526400628927
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1526400628927
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1526400628927
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1526400628927
stopped,bundle,com.altera.sbtgui.ui,11.0.0.208,"com.altera.sbtgui.ui",1526400628927
stopped,bundle,com.altera.sbtgui.project,11.0.0.208,"com.altera.sbtgui.project",1526400628927
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1526400628927
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1526400628927
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1526400628927
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1526400628927
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1526400628927
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1526400628927
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1526400628927
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1526400628927
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1526400628943
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1526400628943
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1526400628943
stopped,bundle,com.altera.sbtgui.flash.plugin,11.0.0.208,"com.altera.sbtgui.flash.plugin",1526400628943
stopped,bundle,com.altera.sbtgui.gprof,11.0.0.208,"com.altera.sbtgui.gprof",1526400628943
stopped,bundle,com.altera.sbtgui.core,11.0.0.208,"com.altera.sbtgui.core",1526400628943
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1526400628943
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1526400628943
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1526400628943
